product_title,cleaned_review,aspects,sentiments,aspect_sentiment_dict,original_review,location,date,upvotes,downvotes
U&I_Titanic_Series,battery backup is best sound quality perfect,"['battery backup', 'sound quality']","['Positive', 'Positive']","{'battery backup': 'Positive', 'sound quality': 'Positive'}",Battery backup is best sound quality perfect,Unknown,2 days ago,0,0
U&I_Titanic_Series,battery and sound best but bass quality is low,"['battery', 'sound', 'bass quality']","['Positive', 'Positive', 'Negative']","{'battery': 'Positive', 'sound': 'Positive', 'bass quality': 'Negative'}",Battery and sound best. But bass quality is low,Unknown,2 days ago,0,0
U&I_Titanic_Series,got broken product,['product'],['Negative'],{'product': 'Negative'},Got broken product,Unknown,2 days ago,0,0
U&I_Titanic_Series,aswame,['overall product'],['Neutral'],{'overall product': 'Neutral'},Aswame..,Unknown,2 days ago,0,0
U&I_Titanic_Series,thank you,['overall product'],['Positive'],{'overall product': 'Positive'},Thank you,Unknown,2 days ago,0,0
U&I_Titanic_Series,verry verry good,['overall product'],['Positive'],{'overall product': 'Positive'},Verry Verry Good,Unknown,2 days ago,0,0
U&I_Titanic_Series,best quality bluetooth headphone low price,"['bluetooth', 'price']","['Positive', 'Positive']","{'bluetooth': 'Positive', 'price': 'Positive'}",Best quality Bluetooth headphone  low price,Unknown,2 days ago,0,0
U&I_Titanic_Series,must buy,['overall product'],['Neutral'],{'overall product': 'Neutral'},Must buy😍,Unknown,2 days ago,0,0
U&I_Titanic_Series,very very worst one week only working not on the power,['power'],['Negative'],{'power': 'Negative'},Very very worst one week only working. Not on the power,Unknown,3 days ago,0,0
U&I_Titanic_Series,best headphone in this priceor battery in around hours backup,"['headphone', 'battery']","['Positive', 'Positive']","{'headphone': 'Positive', 'battery': 'Positive'}",Best headphone in this priceOr battery in around 9 hours backup,Unknown,3 days ago,0,0
U&I_Titanic_Series,very good budget,['budget'],['Positive'],{'budget': 'Positive'},Very good budget,Unknown,3 days ago,0,0
U&I_Titanic_Series,amazing battery backup lasts more than daysgood build quality design overall good product,"['battery backup', 'build quality design']","['Positive', 'Positive']","{'battery backup': 'Positive', 'build quality design': 'Positive'}",Amazing battery backup👌👌👌. Lasts more than 3 daysGood build quality & design. Overall good product👍👍👍👍,Unknown,3 days ago,0,0
U&I_Titanic_Series,it okey for its money,['money'],['Positive'],{'money': 'Positive'},It okey for its money,Unknown,3 days ago,0,0
U&I_Titanic_Series,bed,['overall product'],['Neutral'],{'overall product': 'Neutral'},Bed,Unknown,3 days ago,0,0
U&I_Titanic_Series,after one month of usage one side of ear phone not working,['ear'],['Negative'],{'ear': 'Negative'},After one month of usage one side of ear phone not working,Unknown,3 days ago,0,0
U&I_Titanic_Series,brilliant,['overall product'],['Neutral'],{'overall product': 'Neutral'},Brilliant,Unknown,3 days ago,0,0
U&I_Titanic_Series,superb voice,['voice'],['Positive'],{'voice': 'Positive'},Superb voice,Unknown,3 days ago,0,0
U&I_Titanic_Series,worst sound quality and connection only power backup plus point,"['sound quality', 'connection']","['Negative', 'Negative']","{'sound quality': 'Negative', 'connection': 'Negative'}",Worst sound quality and connection only power backup plus point,Unknown,3 days ago,0,0
U&I_Titanic_Series,working fine with my iphone no connectivity issue sound quality is very good considering the price and the best thing about this product is the battery backup battery backup is amazing,"['iphone', 'quality', 'backup']","['Neutral', 'Positive', 'Positive']","{'iphone': 'Neutral', 'quality': 'Positive', 'backup': 'Positive'}",Working fine with my iphone11. No connectivity issue. Sound quality is very good considering the price and the best thing about this product is the battery backup. Battery backup is amazing.,Unknown,3 days ago,0,0
U&I_Titanic_Series,in hundred range is bestbettrery back up is good charging quick sounds is just ok,"['up', 'charging', 'sounds']","['Positive', 'Positive', 'Positive']","{'up': 'Positive', 'charging': 'Positive', 'sounds': 'Positive'}","In 500 hundred range is bestBettrery back up is good, charging quick.Sounds is just ok",Unknown,3 days ago,0,0
U&I_Titanic_Series,good product battery backup,['battery'],['Positive'],{'battery': 'Positive'},Good product battery backup 👌👍,Unknown,3 days ago,0,0
U&I_Titanic_Series,good sound and quality,['sound'],['Positive'],{'sound': 'Positive'},Good sound and quality,Unknown,3 days ago,0,0
U&I_Titanic_Series,built quilyty sound battery backup superb all over value for money paisa vasul,"['built', 'sound battery backup']","['Positive', 'Positive']","{'built': 'Positive', 'sound battery backup': 'Positive'}","Built quilyty sound battery backup superb all over value for money ,paisa vasul",Pune,3 days ago,0,0
U&I_Titanic_Series,very very good product,['overall product'],['Positive'],{'overall product': 'Positive'},Very very good product,Gurugram,3 days ago,0,0
U&I_Titanic_Series,if your budget is tight then this the best available option for you trust me on this,['budget'],['Neutral'],{'budget': 'Neutral'},"If your budget is tight, then this the best available option for you. Trust me on this.",New Delhi,3 days ago,0,0
U&I_Titanic_Series,i like good sound nice bass,"['sound', 'bass']","['Positive', 'Positive']","{'sound': 'Positive', 'bass': 'Positive'}",I like good sound nice bass 👍👍👍👌👌👌,Nagercoil,3 days ago,0,0
U&I_Titanic_Series,no headset available in the market in this price segment go blindly,['price segment'],['Negative'],{'price segment': 'Negative'},No headset available in the market in this price segment.....go blindly,Srinagar,3 days ago,0,0
U&I_Titanic_Series,good performance and good earphone,"['performance', 'earphone']","['Positive', 'Positive']","{'performance': 'Positive', 'earphone': 'Positive'}",Good performance and good earphone,Bhopal,3 days ago,0,0
U&I_Titanic_Series,super headphone,['headphone'],['Positive'],{'headphone': 'Positive'},Super headphone,Puducherry District,3 days ago,0,0
U&I_Titanic_Series,poor quality for the price paid doesn t fit properly,"['quality', 'price', 'fit']","['Negative', 'Negative', 'Negative']","{'quality': 'Negative', 'price': 'Negative', 'fit': 'Negative'}","Poor quality for the price paid, doesn’t fit properly.",Bengaluru,3 days ago,0,0
U&I_Titanic_Series,satisfied with the product,['overall product'],['Positive'],{'overall product': 'Positive'},Satisfied with the product...,Robertsonpet,3 days ago,0,0
U&I_Titanic_Series,excellent super it is product but design improve next time,['design'],['Negative'],{'design': 'Negative'},Excellent 👍 😀 super it is product but design improve next time,Ashwaraopet,3 days ago,0,0
U&I_Titanic_Series,best product with worth price,['price'],['Positive'],{'price': 'Positive'},Best product with worth price,Margao,3 days ago,0,0
U&I_Titanic_Series,very nice product quality is awesome,['overall product'],['Positive'],{'overall product': 'Positive'},Very nice product. quality is awesome.,North Goa District,3 days ago,0,0
U&I_Titanic_Series,voice calling bad,['voice'],['Negative'],{'voice': 'Negative'},Voice calling bad,Jaswantnagar,3 days ago,0,0
U&I_Titanic_Series,good quality product good sound good bass very good bluetooth earphones u i company is is very best company thank you for flipkart,"['sound', 'bass', 'bluetooth']","['Positive', 'Positive', 'Positive']","{'sound': 'Positive', 'bass': 'Positive', 'bluetooth': 'Positive'}",Good quality product good sound good bass  very good  Bluetooth earphones U&I company is is very best company thank you for Flipkart,Hyderabad,3 days ago,0,0
U&I_Titanic_Series,soun is not clear errited to ears,['soun'],['Negative'],{'soun': 'Negative'},Soun is not clear errited to ears,Nagpur,3 days ago,0,0
U&I_Titanic_Series,product is awesome only the wire is so thin,['wire'],['Neutral'],{'wire': 'Neutral'},Product is awesome only the wire is so thin,Hosur,3 days ago,0,0
U&I_Titanic_Series,it s god,['god'],['Neutral'],{'god': 'Neutral'},It's God,Mangaluru,3 days ago,0,0
U&I_Titanic_Series,don t go on price in that price it s excellent only one problem is voice calling quality is not good bcz noise cancellation is not working good otherwise good product,"['price', 'voice calling quality']","['Positive', 'Negative']","{'price': 'Positive', 'voice calling quality': 'Negative'}","Don't go on price , in that price it's excellent ..only one problem is voice calling quality is not good bcz noise cancellation is not working good.otherwise good product",Prayagraj,3 days ago,0,0
U&I_Titanic_Series,excellent quality,['quality'],['Positive'],{'quality': 'Positive'},Excellent quality.,Kolkata,3 days ago,0,0
U&I_Titanic_Series,am using after days not hearing right side speaker worst quality products don t buy and not giving replacement options,['speaker'],['Negative'],{'speaker': 'Negative'},Am using after 10 days not hearing right side speaker...worst quality products don't buy and not giving replacement options..,Bengaluru,3 days ago,0,0
U&I_Titanic_Series,nice earphone,['earphone'],['Positive'],{'earphone': 'Positive'},Nice earphone,Uttarpara Kotrung,3 days ago,0,0
U&I_Titanic_Series,sound is goodbetter backup good,"['sound', 'backup']","['Positive', 'Positive']","{'sound': 'Positive', 'backup': 'Positive'}",Sound is goodBetter backup good,Gandhigram,3 days ago,0,0
U&I_Titanic_Series,just ok,['overall product'],['Neutral'],{'overall product': 'Neutral'},just ok,Dhanbad,3 days ago,0,0
U&I_Titanic_Series,nice product good bettery backup,['backup'],['Positive'],{'backup': 'Positive'},Nice product good bettery backup,Daman,3 days ago,0,0
U&I_Titanic_Series,delivery timing is excellent,['delivery'],['Positive'],{'delivery': 'Positive'},Delivery timing is excellent,Kanpur,3 days ago,0,0
U&I_Titanic_Series,simply nice product,['overall product'],['Positive'],{'overall product': 'Positive'},Simply nice product,Kothagudem,4 days ago,0,0
U&I_Titanic_Series,sound quality is amazing,['sound'],['Positive'],{'sound': 'Positive'},Sound quality is amazing,Kolkata,4 days ago,0,0
U&I_Titanic_Series,jabardast sound this price range,['sound'],['Positive'],{'sound': 'Positive'},Jabardast sound this price range,Tiruppur District,4 days ago,0,0
U&I_Titanic_Series,good design and confortable the sound is good,"['design', 'sound']","['Positive', 'Positive']","{'design': 'Positive', 'sound': 'Positive'}",Good design and confortable.. The sound is good..,Mannar,4 days ago,0,0
U&I_Titanic_Series,i am very happy very nice product battery music time hourse,['battery music'],['Positive'],{'battery music': 'Positive'},I am very happy very nice product Battery music time 12 hourse,Mandideep,4 days ago,0,0
U&I_Titanic_Series,sound quality bass of this product is not in my expectations should improve,['sound quality bass'],['Negative'],{'sound quality bass': 'Negative'},Sound quality & bass of this product is not in my expectations should improve,Perinad,4 days ago,0,0
U&I_Titanic_Series,good product loved it,['overall product'],['Positive'],{'overall product': 'Positive'},Good product loved it.,Vasai Virar,4 days ago,0,0
U&I_Titanic_Series,poor design easily broke one side not hear,['design'],['Negative'],{'design': 'Negative'},"Poor design ,easily broke& one side not hear",Hyderabad,4 days ago,0,0
U&I_Titanic_Series,good sound quality and i love bettery backup,['sound quality'],['Positive'],{'sound quality': 'Positive'},Good sound quality and I love bettery backup,Bhopal,4 days ago,0,0
U&I_Titanic_Series,west month use only damege item,['overall product'],['Neutral'],{'overall product': 'Neutral'},West 1 month use only damege item,Adoni,4 days ago,0,0
U&I_Titanic_Series,chiting you retrun polisy feck and you ur chitar ur product has been vevy very low class and your retrun coriar pattner,['overall product'],['Negative'],{'overall product': 'Negative'},chiting you retrun polisy feck and you ur chitar ur product has been vevy very low class and your retrun coriar pattner,Madhubani District,4 days ago,0,0
